ID,Listing Name,Host ID,Host Name,Borough,Neighborhood,Latitude,Longitude,Room Type,Price,Min Nights,Number of Reviews,Last Review,Reviews Per Month,Listings Per Host,Days Available
5816112,BUDGET LUXURY A IN A CHARMING AREA!,29650513,Katie,Brooklyn,Clinton Hill,40.69511788,-73.96213494,Private room,89,1,6,4/05/2015,4.4,5,305
310152,BEST BK Neighborhood! Steps 2 train,1594995,Jessica,Brooklyn,Clinton Hill,40.68322164,-73.96446193,Entire home/apt,79,4,12,11/03/2014,0.3,1,0
998887,Sunny studio apt in heart of SoHo,227908,Mischa,Manhattan,SoHo,40.72602358,-74.00317627,Entire home/apt,195,2,25,2/05/2015,1,1,0
6391925,Midtown East Studio Apartment,33327780,Steven,Manhattan,Midtown,40.75526176,-73.96494887,Entire home/apt,150,1,1,1/06/2015,1,1,63
2373461,Cozy Brown Stone in Brooklyn,6781477,Joseph,Brooklyn,Bedford-Stuyvesant,40.68376553,-73.92959802,Entire home/apt,120,1,45,16/05/2015,3.2,3,319
2318157,Cozy1 bedroom apartment in Brooklyn,6781477,Joseph,Brooklyn,Bedford-Stuyvesant,40.69177597,-73.93229773,Entire home/apt,95,1,46,13/05/2015,2.9,3,308
3705331,Private room & bath in lovely home,18892790,Caroline,Brooklyn,Bedford-Stuyvesant,40.6929502,-73.95626822,Private room,85,1,5,19/10/2014,0.5,1,295
4738590,Beautiful Sunny 2 Bed Apartment,23214109,Camilla,Brooklyn,Bedford-Stuyvesant,40.69953721,-73.94121997,Entire home/apt,150,4,0,,,1,153
275976,Beautiful 2 brm apt in Brooklyn NYC,1417757,Kwab,Brooklyn,Bedford-Stuyvesant,40.68630741,-73.93702077,Entire home/apt,155,2,59,19/05/2015,1.5,1,169
923376,Lovely room in hip artist apartment,978005,Naja,Brooklyn,Bedford-Stuyvesant,40.69251695,-73.94569104,Private room,75,3,0,,,1,293
62126,Beautiful Historic Sunny Brownstone,301987,Paige,Brooklyn,Bedford-Stuyvesant,40.6836859,-73.93351164,Private room,85,5,2,15/10/2013,0.1,1,365
1083825,Blissful Boudoirs in Brooklyn,5958794,Toni,Brooklyn,Bedford-Stuyvesant,40.68153806,-73.94275136,Entire home/apt,90,2,33,5/04/2015,1.4,1,2
264422,Huge 1bedroom;Times Sq/Central Park,1336258,Arvind,Manhattan,Midtown,40.76301001,-73.97959373,Entire home/apt,350,1,3,27/12/2014,0.1,1,365
3983578,HUGE 3 BEDROOM DUPLEX APARTMENT ,20318233,Ziv,Brooklyn,Bedford-Stuyvesant,40.68431611,-73.94981288,Entire home/apt,540,2,3,30/12/2014,0.4,3,317
4128314,HUGE  4 BEDROOM TRIPLEX APARTMENT ,20318233,Ziv,Brooklyn,Bedford-Stuyvesant,40.68515349,-73.95049638,Entire home/apt,540,2,3,1/01/2015,0.4,3,317
4227161,New York I Love You 7 Bedrooms ,20318233,Ziv,Brooklyn,Bedford-Stuyvesant,40.68542277,-73.95183896,Entire home/apt,1050,2,14,16/05/2015,2.6,3,314
4856503,Home Sweet Home,23004681,Kelly,Manhattan,Midtown,40.75396718,-73.9699027,Entire home/apt,180,4,2,19/05/2015,0.9,1,138
3089305,Cozy Bed-Stuy DJ Studio ,2497381,Andrew,Brooklyn,Bedford-Stuyvesant,40.68931918,-73.95708679,Private room,150,1,3,17/02/2015,0.3,1,340
3672607,STUDIO APT SIZE ROOM /OWN BATHROOM,18641011,Annika,Brooklyn,Bedford-Stuyvesant,40.68743522,-73.95303268,Private room,90,1,31,31/05/2015,3.1,1,322
4890726,Midtown East - Large 1-Bedroom Apt,25163365,Jared,Manhattan,Midtown,40.76029261,-73.96479799,Entire home/apt,250,1,0,,,1,134
5276724,Private Room + Steps to the Subway.,27314882,Ari,Brooklyn,Bedford-Stuyvesant,40.68087139,-73.90755898,Private room,45,1,4,8/05/2015,2.3,1,365
1078889,Beautiful Studio - Great location!,873493,Maria,Manhattan,Midtown,40.75063836,-73.96994117,Entire home/apt,172,3,18,1/05/2015,1.1,1,153
1564691,bed stuy do...,2793414,Jenny Rebecca,Brooklyn,Bedford-Stuyvesant,40.68429475,-73.95777711,Entire home/apt,148,3,9,31/05/2015,0.4,1,312
3788888,Huge luxury 1-Bed in Midtown!,19446355,Pete,Manhattan,Midtown,40.7657896,-73.9777659,Entire home/apt,325,1,2,5/11/2014,0.3,1,361
840310,Beautiful Bedroom in Brooklyn-NYC,4388759,Gerardo,Brooklyn,Bedford-Stuyvesant,40.68174004,-73.9392686,Private room,50,1,13,11/03/2015,0.8,2,181
5266717,2BR Luxury Suite in Prime Location,7389223,Albert,Manhattan,Midtown,40.76567879,-73.98206711,Entire home/apt,699,7,0,,,1,98
5618050,Design Loft 2 Bedrm-Midtown/Chelsea,17689167,Marie,Manhattan,Midtown,40.75154211,-73.9844576,Entire home/apt,365,2,1,30/03/2015,0.5,2,182
2274053,Huge Beautiful Apt. NYC,11610137,Miuki,Manhattan,Midtown,40.75638254,-73.98106942,Entire home/apt,895,2,41,5/05/2015,2.6,2,365
4358766,Huge 3 bed apartment in Manhattan,11610137,Miuki,Manhattan,Midtown,40.75738625,-73.98133445,Entire home/apt,695,2,0,,,2,365
6612941,Big Sunny Room 15 mins to Manhattan,33976673,Jake,Queens,Sunnyside,40.74130396,-73.9233429,Private room,75,2,0,,,1,50
6462046,Cozy 1BD | 15 min. to Grand Central,33736005,Sarah,Queens,Sunnyside,40.74529638,-73.92310996,Entire home/apt,85,1,0,,,1,7
15493,Stay at the CozySuite Fortress,59777,Thais,Brooklyn,Bedford-Stuyvesant,40.68523801,-73.93143383,Private room,59,1,21,23/09/2014,0.3,4,351
17240,Stay at the CozySuite Citadelle,59777,Thais,Brooklyn,Bedford-Stuyvesant,40.68511211,-73.93239571,Private room,69,2,20,27/04/2014,0.3,4,343
15491,Sleep by Night at CozySuite Chambre,59777,Thais,Brooklyn,Bedford-Stuyvesant,40.68684622,-73.93244783,Private room,69,1,4,19/11/2010,0.1,4,325
4453406,Bright & Airy 2 Bed 2 Bath ,3009718,Jamila,Brooklyn,Bedford-Stuyvesant,40.68514929,-73.95712987,Entire home/apt,231,3,1,30/12/2014,0.2,1,358
4471053,Flatiron Jewel: 2 Bed Modern Loft,23196927,Jonathan,Manhattan,Midtown,40.7472872,-73.98236094,Entire home/apt,395,2,25,23/05/2015,4.2,1,271
352941,Small Room  ,592967,Portia,Brooklyn,Bedford-Stuyvesant,40.67919741,-73.94268878,Private room,60,7,13,2/01/2015,0.3,6,304
117411,a warm and cozy home away from home,592967,Portia,Brooklyn,Bedford-Stuyvesant,40.67936962,-73.942722,Entire home/apt,115,7,7,18/05/2012,0.2,6,241
6476242,Huge duplex apartment with garden!,33833944,Per,Manhattan,Midtown,40.76015436,-73.96378419,Entire home/apt,192,5,0,,,1,3
6362654,Room available in large 2bd,23082765,Elaine,Manhattan,Midtown,40.75038658,-73.96936895,Private room,90,1,0,,,2,327
6255919,Large 2BD centrally located in NYC!,23082765,Elaine,Manhattan,Midtown,40.7505016,-73.97047873,Entire home/apt,249,3,0,,,2,52
4401124,Modern Hotel-Style 1 Bedroom,7494979,Meghan,Manhattan,Midtown,40.75446597,-73.96132884,Entire home/apt,199,13,1,9/05/2015,1,1,302
110739,Most Central Chelsea Loft Studio,568568,Driss,Manhattan,Midtown,40.74503143,-73.98876425,Entire home/apt,239,14,16,2/01/2014,0.4,1,323
5288899,Bright & Beautiful Big 1 Br Apt.,26555120,Rocco,Queens,Sunnyside,40.74183129,-73.9228019,Entire home/apt,100,1,0,,,1,88
3839365,Cozy in the heart of Brooklyn.,19779617,Rotoina,Brooklyn,Bedford-Stuyvesant,40.68954213,-73.93705274,Entire home/apt,100,2,12,31/05/2015,1.7,2,287
4007784,Amazing studio in Stuyvesant height,19779617,Rotoina,Brooklyn,Bedford-Stuyvesant,40.69016078,-73.93484775,Entire home/apt,100,1,10,5/01/2015,1.1,2,208
3974251,A SNAZZY BROOKLYN BROWNSTONE ,20597673,Adriane,Brooklyn,Bedford-Stuyvesant,40.68230086,-73.93162194,Private room,100,3,0,,,1,359
995367,1BR Apt as featured in New York Mag,412783,Nick,Manhattan,Greenwich Village,40.73506021,-73.99727997,Entire home/apt,299,5,4,30/04/2015,0.5,1,209
45558,Designer West Village Apartment! ,192154,Camila Jules,Manhattan,Greenwich Village,40.73141928,-74.00016624,Entire home/apt,195,3,41,22/05/2015,0.8,5,293
4730362,Loft in heart of Greenwich Village,1958615,Yun,Manhattan,Greenwich Village,40.72713176,-73.99901224,Entire home/apt,250,6,4,2/04/2015,1.2,1,155
4891378,1 BR & 1 LR Apt - Greenwich Village,14480264,Tahsin,Manhattan,Greenwich Village,40.7296319,-73.9996782,Entire home/apt,150,1,2,29/05/2015,2,2,125
6522643,1 LR - Greenwich Village,14480264,Tahsin,Manhattan,Greenwich Village,40.72945826,-73.99923556,Shared room,80,1,0,,,2,202
6385338,Sunny Apt in Greenwich Village,31736701,Quenton,Manhattan,Greenwich Village,40.72705057,-73.99886782,Entire home/apt,180,3,0,,,1,14
4823799,Light and fully furnished apartment,24838517,Jessica,Manhattan,Greenwich Village,40.73411549,-73.99709625,Private room,90,14,0,,,1,143
1873582,"Amazing,private deck, best location",1609505,Mia,Brooklyn,Cobble Hill,40.68888297,-73.99231264,Entire home/apt,160,5,2,30/12/2013,0.1,1,243
6433145,Time Square Jewel with a Terrace!,33575128,Victoria,Manhattan,Hell's Kitchen,40.76102317,-73.9939776,Private room,160,6,0,,,2,365
6452857,Time Square Jewel!,33575128,Victoria,Manhattan,Hell's Kitchen,40.75967169,-73.9927853,Private room,130,6,1,21/05/2015,1,2,350
3562906,HighRise Studio-Walk 2 Times Square,17090214,Pamela,Manhattan,Hell's Kitchen,40.76632586,-73.99098396,Shared room,100,2,0,,,1,365
3004998,1 BR WALK TO TIMES SQUARE/BROADWAY,15271615,Dean,Manhattan,Hell's Kitchen,40.76061503,-73.99038189,Entire home/apt,280,3,2,6/05/2015,0.2,3,332
761681,Charming Apt Near Times Square,451507,Bo,Manhattan,Hell's Kitchen,40.7611614,-73.99079975,Entire home/apt,275,2,14,24/05/2015,0.5,3,20
746821,Peaceful Space by Times Square,451507,Bo,Manhattan,Hell's Kitchen,40.76387465,-73.98995649,Private room,95,2,114,30/05/2015,3.6,3,1
37042,Private 1BR in Chelsea NYC/Penn Sta,159917,Sabina,Manhattan,Hell's Kitchen,40.75451657,-73.99708612,Private room,150,3,21,10/05/2015,0.4,1,352
3288765,"700SQFT 1 BED, W&D, 55"" TV, GARDEN ",736236,Stanley,Manhattan,Hell's Kitchen,40.76326976,-73.99100794,Entire home/apt,249,1,24,23/05/2015,2.2,1,349
851564,Luxury Living Steps from Times Sq!,4445793,Alexander,Manhattan,Hell's Kitchen,40.75710631,-73.99396022,Entire home/apt,175,1,16,18/08/2014,0.7,2,0
4873774,Hells Kitchen Studio,16257183,Christopher,Manhattan,Hell's Kitchen,40.76621088,-73.98788032,Entire home/apt,150,2,1,21/05/2015,1,1,153
5927072,Stunning Lux Apt 1BR/1BA w Views!,6893871,Katherine,Manhattan,Financial District,40.70972746,-74.00477017,Entire home/apt,350,2,0,,,1,299
1180308,Private Room in Chill Luxury Bldg,6457237,Frankie,Manhattan,Financial District,40.70576621,-74.00752796,Private room,95,1,14,19/05/2015,0.6,1,338
6603398,1BR Luxury Building downtown,34209629,Aashish,Manhattan,Financial District,40.70793548,-74.00840914,Entire home/apt,275,1,0,,,1,10
4758476,Beautiful FiDi Studio w/ Terrace,13947212,Cassie,Manhattan,Financial District,40.70637204,-74.00840833,Entire home/apt,207,2,0,,,1,150
1017491,Beautiful Wall St. Apartment Share!,5599939,David,Manhattan,Financial District,40.70385829,-74.00686928,Shared room,55,3,18,29/05/2015,0.7,1,292
1105839,Tribeca/Soho Amazing 1BR 22nd Floor,5382177,Israel,Manhattan,Civic Center,40.71694435,-74.00378733,Entire home/apt,220,3,9,13/05/2015,0.4,2,213
3352592,Entire home/apt in New York,16915992,Josh,Manhattan,Lower East Side,40.71988335,-73.97898137,Entire home/apt,120,2,0,,,1,0
6296587,Renting the room only to female.,32583837,Sheree,Queens,Long Island City,40.75503593,-73.91777902,Private room,60,1,0,,,1,365
4868550,Cozy Room In Trendy LES ,1229568,Matt,Manhattan,Lower East Side,40.72216425,-73.99025777,Private room,144,1,14,18/05/2015,3.6,1,280
5508855,Elli's Place,16668001,Elli,Brooklyn,East Flatbush,40.65086011,-73.94645125,Entire home/apt,200,2,0,,,1,30
4367233,Bedroom & Private Bath in Tribeca,22671000,Jordan,Manhattan,Tribeca,40.71634163,-74.0115978,Private room,120,2,4,22/05/2015,0.5,1,349
4824297,Cozy Room in Lower East Side,23863061,Joseph,Manhattan,Lower East Side,40.72085737,-73.98208049,Private room,60,1,1,2/01/2015,0.2,1,305
483485,Downtown Designer Full Floor Loft,1492619,Wallace,Manhattan,Civic Center,40.71163717,-74.00774464,Entire home/apt,335,2,42,29/05/2015,1.2,1,249
5728116,Cozy Master Room in upper east!,5370530,Alejandro,Manhattan,Upper East Side,40.7839347,-73.95149932,Private room,80,1,1,10/04/2015,0.6,3,48
6583110,Prime NY location,34432532,Edward,Manhattan,Upper East Side,40.76386444,-73.9656021,Entire home/apt,400,1,0,,,1,354
1358616,Art Deco Studio- Central Park NYC,299090,Theodore,Manhattan,Upper East Side,40.76816227,-73.9660698,Entire home/apt,191,4,54,24/05/2015,2.6,1,239
278113,Cozy 1BR by park & restaurants!,1451850,Thibault,Manhattan,Upper East Side,40.78027344,-73.95005503,Entire home/apt,140,3,4,16/09/2014,0.1,1,151
4053059,Modern NYC Private Room and Bath ,849274,Nodra,Queens,Long Island City,40.74209359,-73.95834658,Private room,135,1,3,16/10/2014,0.4,1,244
2210219, ** YOUR HOME AWAY FROM HOME ** ,11273858,Fabio,Manhattan,Upper East Side,40.76579023,-73.95732149,Entire home/apt,170,1,35,19/05/2015,2.5,1,345
4661418,Beautiful 1 Bedroom Apt on the UES,4954605,Kari,Manhattan,Upper East Side,40.7771346,-73.95394285,Entire home/apt,160,3,4,17/05/2015,0.8,1,176
962620,"Comforting ""Artist"" Studio in LES",266536,Matt,Manhattan,Lower East Side,40.72170074,-73.98578805,Entire home/apt,200,3,19,15/05/2015,0.7,1,210
2248368,Espectacular,1819355,Hernan Mauricio,Queens,Rego Park,40.72595532,-73.8579586,Private room,65,1,24,24/05/2015,2,1,303
5703259,Comfy Studio in the Lower East Side,12274930,Ashleigh,Manhattan,Lower East Side,40.72031257,-73.98821865,Entire home/apt,148,1,3,25/05/2015,2.1,1,62
2262324,SuperBowl Rental Tribeca 5Room2Bath,11541574,Ace,Manhattan,Tribeca,40.71594017,-74.00480066,Entire home/apt,3000,1,0,,,1,365
2967631,Upper East Side 1BR,15141764,Kevin,Manhattan,Upper East Side,40.78138909,-73.95261002,Shared room,175,1,0,,,1,365
1408384,Cozy Lower East Side Room with A/C,11419176,Alex,Manhattan,Lower East Side,40.71812103,-73.99020439,Private room,92,3,12,6/12/2014,0.5,1,257
1211777,Big LES Flat Amazing NYC View,6770194,Jared,Manhattan,Lower East Side,40.71128665,-73.98665918,Entire home/apt,105,1,50,2/05/2015,2.1,1,326
74851,Nolita Room for Rent,394746,Sandra,Manhattan,Lower East Side,40.72190441,-73.9926207,Private room,98,4,5,26/05/2015,0.6,1,355
4351331,"TriBeCa, Loft, 2 Bedrooms ",6091848,Elliot,Manhattan,Tribeca,40.71827212,-74.00462063,Entire home/apt,350,2,0,,,1,178
1262392,TRIBECA 1BR LUXURY TERRACE DOORMAN ,5319354,Melanie,Manhattan,Tribeca,40.7221593,-74.01186519,Entire home/apt,350,2,8,1/04/2015,0.4,1,319
3533556,Manhattan Apartment for Rent,17780767,Christian,Manhattan,Upper East Side,40.76924771,-73.9518708,Entire home/apt,219,1,1,19/05/2015,1,1,365
4946624,Newly ren.  & clean Apt in LES,25494876,Vivienne,Manhattan,Lower East Side,40.71958806,-73.99190374,Entire home/apt,99,4,2,12/05/2015,2,1,125
1112484,Beautiful duplex on Bowery,3211592,Loli,Manhattan,Lower East Side,40.72238476,-73.99307873,Private room,95,4,21,11/02/2015,1.5,1,214
601479,2 Bedroom -Upper East- Central Park,2155715,Alejandro,Manhattan,Upper East Side,40.78498584,-73.95118233,Entire home/apt,295,5,48,27/05/2015,1.4,1,272
4385239, NEWLY RENOVATED 1BR BY CENTRAL PK!,22576780,David,Manhattan,Upper East Side,40.77206774,-73.95731512,Entire home/apt,299,3,2,2/01/2015,0.3,6,365
3185732,Fully Furnished - UES 83rd st/2nd,16150872,Serra,Manhattan,Upper East Side,40.77501742,-73.95299185,Entire home/apt,200,1,9,4/01/2015,0.9,1,160
716052,April share in beautiful Ft. Greene,830292,Kate,Brooklyn,Fort Greene,40.69181934,-73.97188485,Private room,80,5,1,13/11/2013,0.1,1,331
2296312,Luxury SuperBowl Rental + Backyard!,11728509,Wyatt,Brooklyn,Greenpoint,40.72834265,-73.9501559,Entire home/apt,750,1,0,,,1,365
5534660, Studio apartment in Greenpoint,28699661,Andrzej,Brooklyn,Greenpoint,40.7306614,-73.95499645,Entire home/apt,120,7,3,13/05/2015,1.6,1,137
5384643,Adorable Studio in Heart of BKLYN,1564111,Madeline,Brooklyn,Fort Greene,40.69092054,-73.97382009,Entire home/apt,140,2,3,31/03/2015,1.2,1,63
1919825,Superbowl Studio In Upper Manhattan,5738813,Travis,Manhattan,Inwood,40.86485284,-73.92633016,Entire home/apt,300,4,0,,,1,365
1830318,Sweet 1BD Greenpoint Apartment ,216588,Kathleen,Brooklyn,Greenpoint,40.73514751,-73.95328384,Entire home/apt,150,3,4,26/05/2015,0.2,1,333
1920208,Bright Greenpoint/Williamsburg Apt.,467426,Benjamin,Brooklyn,Greenpoint,40.72531389,-73.95193971,Entire home/apt,170,5,0,,,1,0
5090974,"Feel Right at Home in NYC, 1 BD",5173921,Cameron,Manhattan,Inwood,40.86893007,-73.92040067,Entire home/apt,150,3,0,,,1,195
4612891,"Sunny, gorgeous apt in greenpoint",610379,Alfonso,Brooklyn,Greenpoint,40.73269098,-73.95473221,Entire home/apt,150,3,0,,,1,169
5748367,One Bedroom Apt (with breakfast),4273954,Tommaso,Brooklyn,Greenpoint,40.73506621,-73.95445387,Entire home/apt,150,1,14,24/05/2015,7,1,0
6303611,Spacious 2 Bd & 2 bath Apartment,6283678,Duncan,Brooklyn,Greenpoint,40.72666483,-73.94819225,Entire home/apt,165,17,0,,,1,0
5874597,Charming Beauty of a Room,4968728,Adriana,Brooklyn,Greenpoint,40.72569397,-73.94602289,Private room,75,1,7,26/05/2015,3.9,3,360
5488481,Modern Greenhouse Inspired Room,4968728,Adriana,Brooklyn,Greenpoint,40.72528092,-73.94732628,Private room,79,1,2,25/05/2015,2,3,363
5943230,Spacious ~*TWO*~  bedroom suite!,4968728,Adriana,Brooklyn,Greenpoint,40.72553974,-73.9475745,Private room,155,1,0,,,3,363
5913880,Elegant and Cozy 1 Bedroom,7050242,Anne,Brooklyn,Fort Greene,40.6861929,-73.97289293,Entire home/apt,120,1,0,,,1,231
4856241,Bedroom in Cozy Apt in Greenpoint,18870910,Steven,Brooklyn,Greenpoint,40.7301774,-73.95750833,Private room,100,1,3,12/01/2015,0.6,1,365
6026321,"Large, clean studio - Easy transit!",3526791,Lauren,Brooklyn,Flatbush,40.64047804,-73.96244425,Entire home/apt,148,1,8,1/06/2015,5.5,1,343
244624,Cozy Brooklyn - Experience New York,1283501,Franklin,Brooklyn,Flatbush,40.65096155,-73.9646674,Entire home/apt,96,3,85,24/05/2015,2,1,346
3625197,Bay Ridge Studio near Train/Bus NYC,18032197,Domenick,Brooklyn,Bay Ridge,40.6352284,-74.02179974,Entire home/apt,125,2,6,6/12/2014,0.6,1,336
730741,Beautiful Historic Brooklyn apt,3791822,Max,Brooklyn,Bay Ridge,40.63411295,-74.0201155,Private room,49,1,11,24/05/2015,0.8,3,152
4249923,Beautiful Historic Brooklyn Apt,3791822,Max,Brooklyn,Bay Ridge,40.63680822,-74.02407444,Private room,45,1,4,6/03/2015,0.8,3,151
5480382,Private Room in Beautiful Brooklyn,3791822,Max,Brooklyn,Bay Ridge,40.63701633,-74.02305791,Private room,37,1,1,27/04/2015,0.8,3,152
3005581,Cute Midtown Bedroom w/ Balcony,9850039,Muhtarcan,Manhattan,Murray Hill,40.74791796,-73.9745593,Private room,99,3,30,28/05/2015,2.4,2,306
3673443,Spacious Rm near Bryant Park TimeSq,264514,Bianca + Jose,Manhattan,Murray Hill,40.74900073,-73.98186472,Private room,150,2,20,26/04/2015,1.9,4,169
2256304,Private BR in Murray Hill Duplex,8613342,Genna,Manhattan,Murray Hill,40.74598136,-73.97795522,Private room,325,1,0,,,1,365
1619741,Entire apartment in New York City,3620517,Judith,Manhattan,Murray Hill,40.74731634,-73.98142623,Entire home/apt,200,3,0,,,2,298
1619538,Beautiful one bedroom aptr.,3620517,Judith,Manhattan,Murray Hill,40.74790863,-73.98006953,Entire home/apt,190,3,2,4/01/2015,0.1,2,278
5557135,Beautiful Chic Studio  -Murray Hill,28809821,Michelle,Manhattan,Murray Hill,40.74443588,-73.9717379,Entire home/apt,170,1,0,,,1,75
4559402,Spacious Murray Hill 1br ,23637375,Param,Manhattan,Murray Hill,40.74662865,-73.97280425,Entire home/apt,250,1,3,30/04/2015,1.7,1,360
1656264,THE BEST BEDS 2bd2ba View UpperWest,8780710,Susan,Manhattan,Upper West Side,40.79542482,-73.97391483,Entire home/apt,550,3,24,12/04/2015,1.2,1,52
2909461,Spacious One Bedroom in UWS,14864202,Raymond,Manhattan,Upper West Side,40.78352443,-73.97482397,Entire home/apt,200,1,5,12/05/2015,0.4,1,157
4874363,SUNNY furn BEDROOM in 2 BdRm Share,25075940,Diana,Manhattan,Upper West Side,40.7945292,-73.97491466,Private room,95,1,2,15/05/2015,1.5,1,274
3639006,Studio in the uptown in Mahattan,18361795,Masa,Manhattan,Morningside Heights,40.81146168,-73.95815337,Entire home/apt,90,1,12,7/05/2015,1.3,1,1
6200093,Cozy Amsterdam Corner Columbia Univ,4156538,Mahum,Manhattan,Morningside Heights,40.80434416,-73.96352678,Private room,90,1,4,28/05/2015,4,1,8
1768962,3BD/2BA/W/D Family Apt in MANHATTAN,9293726,Jessica,Manhattan,Upper West Side,40.80302982,-73.96776157,Entire home/apt,800,1,3,15/10/2014,0.2,1,362
4815028,"affordable, fun Manhattan studio",24797535,Leslie,Manhattan,Upper West Side,40.80122521,-73.96248428,Entire home/apt,89,3,1,3/02/2015,0.3,1,144
766669,Cozy Stay in Brooklyn,2750123,Melonie,Brooklyn,Crown Heights,40.67599314,-73.95592387,Private room,69,2,13,25/05/2015,1.2,2,355
568369,"COZY PRIVATE ROOM, CROWN HEIGHTS",2750123,Melonie,Brooklyn,Crown Heights,40.67421272,-73.95625983,Private room,75,2,50,22/03/2015,1.5,2,305
1959161,UWS Sunny and Beautiful One Bedroom,10124757,Ning,Manhattan,Morningside Heights,40.8060647,-73.9638766,Entire home/apt,165,2,2,5/05/2015,0.1,1,0
5028264,Charming Studio Apartment,25881276,Jordana,Manhattan,Upper West Side,40.79209856,-73.97918044,Entire home/apt,125,1,7,11/05/2015,2.6,1,176
4621048,Large 1BR steps from Central Park!,23935327,Stephanie,Manhattan,Upper West Side,40.78744004,-73.97080641,Entire home/apt,150,1,0,,,1,0
